S No,Village LGD Code,Village Name (In English),Village Name (In Local language),Hierarchy,Census 2001 Code,Census2011 Code,Pesa Status,View Government Order,View Details,View History,View Map
155,7288,Bhunad (8),भुनाड (8),Bhalai(Sub-District) / Chamba(District) / Himachal Pradesh(State),00061600,007288,N,,,,
156,7642,Bhunwara (301),भनवाडा (301),Sihunta(Sub-District) / Chamba(District) / Himachal Pradesh(State),00097000,007642,N,,,,
157,7553,Bhyal (199),भ्याल (199),Bhattiyat(Sub-District) / Chamba(District) / Himachal Pradesh(State),00088100,007553,N,,,,
158,7691,Bhyora (341),भयोरा (341),Sihunta(Sub-District) / Chamba(District) / Himachal Pradesh(State),00101900,007691,N,,,,
159,7291,Bihali (54),बिहाली (54),Bhalai(Sub-District) / Chamba(District) / Himachal Pradesh(State),00061900,007291,N,,,,
160,7183,Billa (268),बिल्ला (268),Saluni(Sub-District) / Chamba(District) / Himachal Pradesh(State),00051100,007183,N,,,,
161,8252,Bilmui (63),बिलमुई (63),Bharmour(Sub-District) / Chamba(District) / Himachal Pradesh(State),00158000,008252,F,,,,
162,7503,Bindli (148),बिंदली (148),Kakira(Sub-District) / Chamba(District) / Himachal Pradesh(State),00083100,007503,N,,,,
163,7621,Binna (267),बिन्ना (267),Sihunta(Sub-District) / Chamba(District) / Himachal Pradesh(State),00094900,007621,N,,,,
164,7208,Birwadi (208),बिरवाडी (208),Saluni(Sub-District) / Chamba(District) / Himachal Pradesh(State),00053600,007208,N,,,,
165,7422,Bogad (29),बोगड (29),Dalhousie(Sub-District) / Chamba(District) / Himachal Pradesh(State),00075000,007422,N,,,,
166,6814,Bounderi (352),बौन्देडी (352),Churah(Sub-District) / Chamba(District) / Himachal Pradesh(State),00014200,006814,N,,,,
167,7154,Brahan (110),ब्रहण (110),Saluni(Sub-District) / Chamba(District) / Himachal Pradesh(State),00048200,007154,N,,,,
168,7324,Brangal (38),बरंगाल (38),Bhalai(Sub-District) / Chamba(District) / Himachal Pradesh(State),00065200,007324,N,,,,
169,6830,Bruila (313),ब्रुईला (313),Churah(Sub-District) / Chamba(District) / Himachal Pradesh(State),00015800,006830,N,,,,
