S No,Village LGD Code,Village Name (In English),Village Name (In Local language),Hierarchy,Census 2001 Code,Census2011 Code,Pesa Status,View Government Order,View Details,View History,View Map
52,26905,Chhapan (28/4),छपन (28/4),Morang(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01963300,026905,F,,,,
53,27167,Chhayuda Dhar (54),छायुदा धार (54),Nichar(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01991200,027167,F,,,,
54,27124,Chhireem (30/8),छिरीम (30/8),Nichar(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01986900,027124,F,,,,
55,27352,Chhitkul (63),छितकुल (63),Sangla(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),02009700,027352,F,,,,
56,27097,Chhota Kamba (8/2),छोटा कम्बा (8/2),Nichar(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01984200,027097,F,,,,
57,27148,Chhot Kanda (31/3),छोत कण्डा (31/3),Nichar(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01989300,027148,F,,,,
58,26934,Chhuyian (40/7),छुयैन (40/7),Morang(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01967200,026934,F,,,,
59,27245,Choling (104/2),चोलिंग (104/2),Tapri(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01999000,027245,F,,,,
60,26764,Chuling (8),चूलिंग (8),Hangrang(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01950900,026764,F,,,,
61,27082,Dabbling (1/7),ड़ाब्बलिंग (1/7),Nichar(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01982700,027082,F,,,,
62,26844,Dabling (30/2),डाबलिंग (30/2),Poo(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01958900,026844,F,,,,
63,27041,Dakhaye (30/4),दाखाये (30/4),Kalpa(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01978600,027041,F,,,,
64,26882,Dangrang Kanda (16/3),दंगरंग कण्ड़ा (16/3),Morang(Sub-District) / Kinnaur(District) / Himachal Pradesh(State),01961000,026882,F,,,,
