S No,Village LGD Code,Village Name (In English),Village Name (In Local language),Hierarchy,Census 2001 Code,Census2011 Code,Pesa Status,View Government Order,View Details,View History,View Map
1,16792,Adaras Nagar (24/17),आदर्श नगर (24/17),Nadaun(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01004200,016792,N,,,,
2,17409,Adarin (30/15),आधरी (30/15),Barsar(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01056800,017409,N,,,,
3,17164,Adhwani (48/1),अधवानी  (48/1),Hamirpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01029900,017164,N,,,,
4,17428,Aghar (31/1),अघार (31/1),Barsar(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01058700,017428,N,,,,
5,17295,Aghar (42/41),अघार (42/41),Hamirpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01044700,017295,N,,,,
6,17703,Aghwin Buhli (34/65),अगवीं बूहली (34/65),Dhatwal(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01083600,017703,N,,,,
7,17704,Aghwin Upperly (34/64),अगवीं उपरली (34/64),Dhatwal(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01083700,017704,N,,,,
8,16941,Agthan (36/14),अगथान (36/14),Galore(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00992500,016941,N,,,,
9,16488,Ajjal (60/5),अजल (60/5),Tira Sujanpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00965600,016488,N,,,,
10,17549,Akrana Brahmna (35/11),अकराणा   ब्राहमणा (35/11),Barsar(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01070100,017549,N,,,,
11,17550,Akrana Rajputtan (35/6),अकराणा  राजपुता (35/6),Barsar(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01070200,017550,N,,,,
12,16405,Amb Ghara (54/1),अम्ब गाहरा (54/1),Tira Sujanpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00957300,016405,N,,,,
13,17392,Ambheri (29/5),अम्बेडी (29/5),Barsar(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01055200,017392,N,,,,
14,16673,Ambi (20/1),अम्वी (20/1),Nadaun(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00983700,016673,N,,,,
15,17629,Amboha Jhikla (41/6),अम्बोहा झिकला (41/6),Bhota(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01077100,017629,N,,,,
16,17628,Amboha Uperla (41/7),अम्बोहा उपरला (41/7),Bhota(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01077000,017628,N,,,,
17,17732,Ambota,अम्वोटा,Dhatwal(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01085600,017732,N,,,,
18,17661,Ambota (34/9),अम्बोटा (34/9),Dhatwal(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01080000,017661,N,,,,
19,17627,Ambota (41/4),अम्बोटा (41/4),Bhota(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01076900,017627,N,,,,
20,16874,Amlahru (23/1),अमलाहडू (23/1),Nadaun(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01012400,016874,N,,,,
21,16538,Amlehar (18/5),अमलैहड (18/5),Nadaun(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00970600,016538,N,,,,
22,16783,Amlehdu (24/14),अमलेहूडू (24/14),Nadaun(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01003300,016783,N,,,,
23,17880,Amman (44/64),अमन (44/64),Bhoranj(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01099500,017880,N,,,,
24,17310,Amned (42/50),अमनेड (42/50),Hamirpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01046200,017310,N,,,,
25,16608,Amroa (17/10),अमरोआ (17/10),Nadaun(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00977300,016608,N,,,,
26,16934,Amroh (36/30),अमरोह (36/30),Galore(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00991800,016934,N,,,,
27,18043,Amroh (43/54),अमरोह (43/54),Bhoranj(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01115800,018043,N,,,,
28,17099,Amroh (49/14),अमरोह (49/14),Hamirpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01023500,017099,N,,,,
29,16860,Amrota (22/19),अमरोटा (22/19),Nadaun(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01011000,016860,N,,,,
30,16852,Andara (22/2),अन्दारा (22/2),Nadaun(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01010200,016852,N,,,,
31,17055,Andreli Brahmna (52/12),अन्दरेली ब्राहमणा (52/12),Hamirpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01019400,017055,N,,,,
32,17053,Andreli Rangraya (52/1),अन्दरेली रांगडयां (52/1),Hamirpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01019200,017053,N,,,,
33,16582,Ansarah (17/33),अनसरा (17/33),Nadaun(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00974800,016582,N,,,,
34,16443,Ansla (60/1),आँसला (60/1),Tira Sujanpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00961100,016443,N,,,,
35,17163,Anu Kalan (47/28),अणू कलां (47/28),Hamirpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01029800,017163,N,,,,
36,17154,Anu Khurd (47/14),अणू खुर्द  (47/14),Hamirpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01028900,017154,N,,,,
37,18017,Anyawin (43/19),यानवीं (43/19),Bhoranj(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01113200,018017,N,,,,
38,17531,Arloh (32/1),अरलोह (32/1),Barsar(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01068500,017531,N,,,,
39,16440,Asthotha (57/1),असथोथा (57/1),Tira Sujanpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00960800,016440,N,,,,
40,16910,Atialu (26/12),अटयालू (26/12),Kangoo(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00988500,016910,N,,,,
41,17556,Awah Buhla (40/11),अवाह बुहला (40/11),Bhota(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01070800,017556,N,,,,
42,17557,Awah Uperla (40/17),अवाह उपरला (40/17),Bhota(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01070900,017557,N,,,,
43,17482,Baag (33/1),वाग (33/1),Barsar(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01063800,017482,N,,,,
44,17301,Badar (42/42),बढार (42/42),Hamirpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01045300,017301,N,,,,
45,16959,Badaran (36/25),वदारन (36/25),Galore(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00994400,016959,N,,,,
46,17466,Baddu (33/14),वडू  (33/14),Barsar(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01062200,017466,N,,,,
47,17227,Baddu (39/9),बड्डू (39/9),Hamirpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01037800,017227,N,,,,
48,18002,Badehr (43/65),बडैहर (43/65),Jahu(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01111700,018002,N,,,,
49,17385,Badehru (62/5),बडैहरू (62/5),Tauni Devi Bamson(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01054500,017385,N,,,,
50,17578,Badhan (40/47),बधान (40/47),Bhota(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01072400,017578,N,,,,
51,17829,Badhani (43/76),बधानी (43/76),Bhoranj(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01094400,017829,N,,,,
52,17890,Badhar (44-65),बढार (44/65),Bhoranj(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01100500,017890,N,,,,
53,16587,Badharan (17/34),वदारन (17/34),Nadaun(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00975300,016587,N,,,,
54,16406,Badhdhar (53/15),वद्धधार (53/15),Tira Sujanpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00957400,016406,N,,,,
55,16600,Badhera (17/14),बडेहडा (17/14),Nadaun(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00976500,016600,N,,,,
56,16634,Badhera (18/8),बढेरा (18/8),Nadaun(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00979800,016634,N,,,,
57,16883,Badhetar (23/19),बडैतर (23/19),Nadaun(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01013300,016883,N,,,,
58,17104,Badhiana (49/9),वध्याणा (49/9),Hamirpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01023900,017104,N,,,,
59,16878,Badhyar (23/15),बडयार   (23/15),Nadaun(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01012800,016878,N,,,,
60,17980,Badiana Lawana (43-7),बडयाणा लवाणया (43/7),Bhoranj(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01109500,017980,N,,,,
61,17995,Badiana Manasha (43/8),बडयाणा मिन्हासा (43/8),Bhoranj(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01111000,017995,N,,,,
62,17981,Badiana Mian (43/9),बडयाणा मियां  (43/9),Bhoranj(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01109600,017981,N,,,,
63,17487,Badloi (33/8),वदलोई (33/8),Barsar(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01064300,017487,N,,,,
64,17954,Badog Mahalbala (42/24),बड़ोग महलवाला (42/24),Bhoranj(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01106900,017954,N,,,,
65,17918,Badog Padian (42/62),बड़ोग पादया (42/62),Bhoranj(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01103300,017918,N,,,,
66,16977,Badoh (36/26),वडोह (36/26),Galore(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00996200,016977,N,,,,
67,17939,Badoh (42/78),बडोह (42/78),Bhoranj(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01105400,017939,N,,,,
68,16707,Badwana (26/23),बडवाणा (26/23),Kangoo(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00987100,016707,N,,,,
69,17369,Bafrin (45/70),बफडी(45/70),Lambloo(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01052800,017369,N,eSignGOFile662648_21_02_2025_12_12_58.pdf,,,
70,16605,Bag (17/13),बाग (17/13),Nadaun(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00977000,016605,N,,,,
71,16336,Bagehrah Buhla (63/6),बगेहड़ा बूहला (63/6),Tira Sujanpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00950400,016336,N,,,,
72,16335,Bagehrah Upperla (63/14),बगेहड़ा उपरला (63/14),Tira Sujanpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00950300,016335,N,,,,
73,16862,Bagg (22/7),बाग (22/7),Nadaun(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01011200,016862,N,,,,
74,17743,Bagg (34/48),बग (34/48),Dhatwal(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01086700,017743,N,,,,
75,17516,Baggi (32/18),बग्गी  (32/18),Barsar(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01067200,017516,N,,,,
76,17656,Baghed (34/104),भगेड़ (34/104),Dhatwal(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01079500,017656,N,,,,
77,17309,Bag Jhauri (42/61),बाग झयूरी (42/61),Hamirpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01046100,017309,N,,,,
78,17970,Bagwar (42/114),बगबाड (42/114),Jahu(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01108500,017970,N,,,,
79,18018,Bagwar (43/4),बगबाड (43/6),Bhoranj(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01113300,018018,N,,,,
80,17784,Bagwara (44/2),बगवाडा (44/2),Tauni Devi Bamson(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01089900,017784,N,,,,
81,16687,Bahal (20/17),बाहल (20/17),Nadaun(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00985100,016687,N,,,,
82,16734,Bahal (25/16),बहल (25/16),Kangoo(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00998500,016734,N,,,,
83,16933,Bahal (36/4),वाहल (36/4),Galore(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00991700,016933,N,,,,
84,17580,Bahal (40/15),बाहल (40/15),Bhota(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01072600,017580,N,,,,
85,17110,Bahal (51/2),बाहल (51/2),Hamirpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01024500,017110,N,,,,
86,17039,Bahal (62/1),बाहल (62/1),Tauni Devi Bamson(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01017800,017039,N,,,,
87,17615,Bahal Dhatwalian (41/8),बहल ढटवालियां (41/8),Bhota(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01075700,017615,N,,,,
88,17618,Bahal Masanda (41/5),वहल मसंदा (41/5),Bhota(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01076000,017618,N,,,,
89,17678,Bahal Nalochan (34/28),बहल नलोचां (34/28),Dhatwal(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01081500,017678,N,,,,
90,17669,Bahal Thakru (34/6),बाहल ठाकरु (34/6),Dhatwal(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01080700,017669,N,,,,
91,17997,Bahanwin (43/72),बाहन्वीं  (43/72),Jahu(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01111200,017997,N,,,,
92,17212,Bahdla (37/3),वाहडला (37/3),Hamirpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01034700,017212,N,,,,
93,17478,Bahina (33/7),वाहिना (33/7),Barsar(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01063400,017478,N,,,,
94,16998,Bahl (38/1),वहल (38/1),Galore(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01035900,016998,N,,,,
95,16408,Bahl (53/17),वहल (53/17),Tira Sujanpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00957600,016408,N,,,,
96,17121,Bahl Bhalwalan (49/7),बलह भलवालां (49/7),Hamirpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01025600,017121,N,,,,
97,17126,Bahl Dhadwalan (49/8),बलह ढडवालां (49/8),Hamirpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01026100,017126,N,,,,
98,17991,Bahli (43/3),बहली (43/3),Bhoranj(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01110600,017991,N,,,,
99,16323,Bahli (63/25),बहली (63/25),Tira Sujanpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00949100,016323,N,,,,
100,16332,Bahru (63/19),बाहडू (63/19),Tira Sujanpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00950000,016332,N,,,,
101,17587,Bairi (40/28),बायरी (40/28),Bhota(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01073200,017587,N,,,,
102,16325,Bairi (63/24),बैरी (63/24),Tira Sujanpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00949300,016325,N,,,,
103,18031,Bajoura (43/41),बजौरा (43/41),Bhoranj(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01114600,018031,N,,,,
104,17826,Bajroh (43/82),बजडौह (43/82),Bhoranj(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01094100,017826,N,,,,
105,16509,Bajrol (64/6),बज़रोल (64/6),Tira Sujanpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00967700,016509,N,,,,
106,17181,Bajuri Khas (47/40),बजूरी खास (47/40),Hamirpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01031600,017181,N,,,,
107,17816,Bajwal (44/32),बजवाल (44/32),Tauni Devi Bamson(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01093100,017816,N,,,,
108,17208,Bakarti (37/4),बकारटी (37/4),Hamirpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01034300,017208,N,,,,
109,17964,Bakhauta (42/115),बखौटा  (42/115),Bhoranj(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01107900,017964,N,,,,
110,16611,Bakhrun (17/18),बखडू (17/18),Nadaun(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00977600,016611,N,,,,
111,17026,Bakniar (62/12),बकन्यार (62/12),Tauni Devi Bamson(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01016500,017026,N,,,,
112,17546,Bakroh (35/12),वकरोह (35/12),Barsar(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01069900,017546,N,,,,
113,16385,Balag (54/2),बाहलग (54/2),Tira Sujanpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00955300,016385,N,,,,
114,16738,Balaher (25/34),बलाहर  (25/34),Kangoo(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00998900,016738,N,,,,
115,16393,Balehu (54/23),बलेहू (54/23),Tira Sujanpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00956100,016393,N,,,,
116,17920,Balet (42/23),बलेट  (42/23),Bhoranj(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01103500,017920,N,,,,
117,16988,Baleta Kalan (37/29),वलेटा कलां (37/29),Hamirpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01032700,016988,N,,,,
118,16987,Baleta Khurd (37/22),वलेटा खुर्द (37/22),Hamirpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01032500,016987,N,,,,
119,16810,Balh (24-1),बल्ह (24/1),Nadaun(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01006000,016810,N,,,,
120,16970,Balh (28/2),वल्ह (28/2),Galore(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00995500,016970,N,,,,
121,17153,Balh (47/11),वल्ह (47/11),Hamirpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01028800,017153,N,,,,
122,18021,Balh Arjan (43/36),बल्ह अर्जन (43/36),Bhoranj(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01113600,018021,N,,,,
123,17579,Balh Bhatta (40/46),बल्ह भट्टा (40/46),Bhota(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01072500,017579,N,,,,
124,17697,Balh Brahmana (34/68),बल्ह ब्राहमणां (34/68),Dhatwal(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01083000,017697,N,,,,
125,17730,Balhi Dhabed,बल्ली धवेड़,Dhatwal(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01085600,017730,N,,,,
126,17698,Balh Patialan (34/66),बल्ह पटियालां (34/66),Dhatwal(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01083100,017698,N,,,,
127,16630,Balh Patilian (17/43),बल्ह पटियाला (17/43),Nadaun(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00979400,016630,N,,,,
128,949845,Balh Rattanu (41/11),बल्ह रत्तनु (41/11),Bhota(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),,000000,N,eSignGOFile662648_21_02_2025_13_44_14.pdf,,,
129,17499,Baliah Kalan (32/33),बल्याह कलां  (32/33),Barsar(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01065500,017499,N,,,,
130,17500,Baliah Khurd (32/27),बल्याह खुर्द  (32/27),Barsar(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01065600,017500,N,,,,
131,16424,Baliana (54/5),बलियाणा (54/5),Tira Sujanpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00959200,016424,N,,,,
132,16324,Balla Bairian (63/17),बल्ला बैरियां (63/17),Tira Sujanpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00949200,016324,N,,,,
133,939628,Balla Ghirthan (55/32),बल्लाघिरथा (55/32),Tira Sujanpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),,000000,N,,,,
134,17088,Balla Girthan (50/3),वल्ला घिरथां (50/3),Hamirpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01022400,017088,N,,,,
135,17087,Balla Rajputan (50/2),वल्ला राजपूतां (50/2),Hamirpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01022300,017087,N,,,,
136,939629,Balla Rathiyan (55/33),बल्लाराठिया (55/33),Tira Sujanpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),,000000,N,,,,
137,16594,Baloh (17/32),बलोह (17/32),Nadaun(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00975900,016594,N,,,,
138,16943,Baloh (36/16),वलोह (36/16),Galore(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00992700,016943,N,,,,
139,17771,Baloh (45/32),बलोह (45/32),Lambloo(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01051900,017771,N,,,,
140,16426,Baloh (57/3),वलोह (57/3),Tira Sujanpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00959400,016426,N,,,,
141,17924,Balokhar (42/37),बलोखर (42/37),Bhoranj(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01103900,017924,N,,,,
142,17218,Baloni (39/24),बलौणी (39/24),Hamirpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01037000,017218,N,,,,
143,17985,Balor (44/70),बलोड (44/70),Bhoranj(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01110000,017985,N,,,,
144,17156,Baloungni (46/4),बलौंगणी (46/4),Hamirpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01029100,017156,N,,,,
145,17315,Balu (42/45),बालू (42/45),Hamirpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01046700,017315,N,,,,
146,17321,Balute Tehlu (45/44),बल्यूट टैहलू (45/44),Lambloo(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01047300,017321,N,,,,
147,17325,Balute Tikhu (45/34),बल्यूट तिखु (45/34),Lambloo(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01047800,017325,N,,,,
148,16895,Bamnehr (24/37),बमनेहड (24/37),Nadaun(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01014500,016895,N,,,,
149,16992,Bamrala (37/36),भमराला (37/36),Galore(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01035300,016992,N,,,,
150,17098,Banal (49/11),बनाल (49/11),Hamirpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01023400,017098,N,,,,
151,16380,Banal (55/20),वनाल (55/20),Tira Sujanpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00954800,016380,N,,,,
152,17020,Banalag (62/30),बनलग (62/30),Tauni Devi Bamson(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01015900,017020,N,,,,
153,17472,Banan (33/2),वनण (33/2),Barsar(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01062800,017472,N,,,,
154,17979,Ban Badiana (43/11),वन बडयाणा (43/11),Bhoranj(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01109400,017979,N,,,,
155,16411,Bandhar (53/13),बणधार (53/13),Tira Sujanpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00957900,016411,N,,,,
156,16404,Bandhar (54/11),वणधार (54/11),Tira Sujanpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00957200,016404,N,,,,
157,16974,Bandos (36/27),बन्डोस (36/27),Galore(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00995900,016974,N,,,,
158,16680,Bangwari (20/8),बंगवारी (20/8),Nadaun(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00984400,016680,N,,,,
159,16778,Banh (25/46),बन्ह (25/46),Kangoo(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01002800,016778,N,,,,
160,16779,Banh II,बन्ह  II,Kangoo(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01002900,016779,N,,,,
161,17923,Ban Humal (42/43),वन हुमल (42/43),Bhoranj(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01103800,017923,N,,,,
162,17345,Bani (47/1),वणी  (47/1),Hamirpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01049800,017345,N,,,,
163,17522,Bani Khas (32/2),बणी खास  (32/2),Barsar(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01067700,017522,N,,,,
164,16947,Bankhad (36/5),वानखड (36/5),Galore(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00993100,016947,N,,,,
165,16593,Banoh (17/37),वनोह (17/37),Nadaun(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00975800,016593,N,,,,
166,16498,Banoh (59/1),बनोह (59/1),Tira Sujanpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00966600,016498,N,,,,
167,16544,Bantera (18/33),बन्टेरा (18/33),Nadaun(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00971200,016544,N,,,,
168,17689,Bara (34/23),बाड़ा (34/23),Dhatwal(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01082300,017689,N,,,,
169,17753,Baragaran (34/43),बड़ाग्रां (34/43),Dhatwal(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01087700,017753,N,,,,
170,16995,Barahlari (37/35),ब्राहलडी (37/35),Galore(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01035600,016995,N,,,,
171,16377,Baraie (54/6),बडैई (54/6),Tira Sujanpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00954500,016377,N,,,,
172,17688,Bara - II,बाड़ा -II,Dhatwal(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01082200,017688,N,,,,
173,17175,Baral (47/33),वारल (47/33),Hamirpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01031000,017175,N,,,,
174,17194,Baranda (37/21),वरांडा (37/21),Hamirpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01032900,017194,N,,,,
175,17794,Barara (44/9),बराड़ा (44/9),Tauni Devi Bamson(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01090900,017794,N,,,,
176,16822,Bardihar (21/4),बरदयाड (21/4),Nadaun(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01007200,016822,N,,,,
177,16637,Bareti (19/23),बडेटी (19/23),Nadaun(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00980100,016637,N,,,,
178,16818,Bari (21/1),बाडी (21/1),Nadaun(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01006800,016818,N,,,,
179,16813,Bari (24/26),वाडी (24/26),Nadaun(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01006300,016813,N,,,,
180,16740,Bari (25/12),बाडी (25/12),Kangoo(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00999100,016740,N,,,,
181,17234,Bari (39/1),बाड़ी (39/1),Hamirpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01038700,017234,N,,,,
182,16398,Bari (54/3),वाड़ी (54/3),Tira Sujanpur(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),00956600,016398,N,,,,
183,17397,Bari Di Bhaun (29/2),बड़ी डी भों (29/2),Barsar(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01055700,017397,N,,,,
184,17383,Barin (45/62),बारीं (45/62),Tauni Devi Bamson(Sub-District) / Hamirpur(District) / Himachal Pradesh(State),01054300,017383,N,,,,
