S No,Village LGD Code,Village Name (In English),Village Name (In Local language),Hierarchy,Census 2001 Code,Census2011 Code,Pesa Status,View Government Order,View Details,View History,View Map
2347,11978,Kurang (970),कुडंग (970),Chadiyar(Sub-District) / Kangra(District) / Himachal Pradesh(State),00530100,011978,N,,,,
2348,10963,Kurehar (725),कुरेहड़ (725),Khundian(Sub-District) / Kangra(District) / Himachal Pradesh(State),00428700,010963,N,,,,
2349,9391,Kurela (121),कुरेला (121),Shahpur(Sub-District) / Kangra(District) / Himachal Pradesh(State),00271800,009391,N,,,,
2350,10872,Kurera (810),करेड़ा (810),Majheen(Sub-District) / Kangra(District) / Himachal Pradesh(State),00419600,010872,N,,,,
2351,10908,Kuri (885),कुरी (885),Majheen(Sub-District) / Kangra(District) / Himachal Pradesh(State),00423200,010908,N,,,,
2352,8410,Kuriyala (445),कुरयाला (445),Gangath(Sub-District) / Kangra(District) / Himachal Pradesh(State),00173800,008410,N,,,,
2353,8740,Kuriyali (88),कुरयाली (88),Gangath(Sub-District) / Kangra(District) / Himachal Pradesh(State),00206900,008740,N,,,,
2354,10781,Kurna (265),कुड़ना (265),Rakkar(Sub-District) / Kangra(District) / Himachal Pradesh(State),00410500,010781,N,,,,
2355,8720,Kursan (41),कुडसां (41),Indora(Sub-District) / Kangra(District) / Himachal Pradesh(State),00204800,008720,N,,,,
2356,11294,Kuru (573),कुरू (573),Jaisinghpur(Sub-District) / Kangra(District) / Himachal Pradesh(State),00461700,011294,N,,,,
2357,9662,Kuryala (233),कुरयाला (233),Kangra(Sub-District) / Kangra(District) / Himachal Pradesh(State),00298600,009662,N,,,,
2358,10784,Kuryal Khera (296),कुरयाल खेड़ा (296),Rakkar(Sub-District) / Kangra(District) / Himachal Pradesh(State),00410800,010784,N,,,,
2359,11528,Kushmal (68),कुशमल (68),Chachian(Sub-District) / Kangra(District) / Himachal Pradesh(State),00485100,011528,N,,,,
2360,8355,Kut (29),कुट (29),Nurpur(Sub-District) / Kangra(District) / Himachal Pradesh(State),00168300,008355,N,,,,
2361,9490,Kut (37),कुट (37),Dharmsala(Sub-District) / Kangra(District) / Himachal Pradesh(State),00283000,009490,N,,,,
2362,8938,Kut (95),कुट (95),Fatehpur(Sub-District) / Kangra(District) / Himachal Pradesh(State),00226600,008938,N,,,,
2363,10939,Kutahan (784),कुटाहण (784),Khundian(Sub-District) / Kangra(District) / Himachal Pradesh(State),00426300,010939,N,,,,
2364,11414,Kutahan (920),कुटाहण (920),Jaisinghpur(Sub-District) / Kangra(District) / Himachal Pradesh(State),00473700,011414,N,,,,
2365,11360,Kutballa (581),कुटवल्ला (581),Jaisinghpur(Sub-District) / Kangra(District) / Himachal Pradesh(State),00468300,011360,N,,,,
2366,10318,Kut Ban Tili (564),कुट वन टिल्ली (564),Haripur(Sub-District) / Kangra(District) / Himachal Pradesh(State),00364200,010318,N,,,,
2367,8538,Kuthandal (330),कुठन्दल (330),Raja Ka Talab(Sub-District) / Kangra(District) / Himachal Pradesh(State),00186600,008538,N,,,,
2368,9427,Kuthar (124),कुठार (124),Shahpur(Sub-District) / Kangra(District) / Himachal Pradesh(State),00275400,009427,N,,,,
2369,10330,Kuthar (530),कुठार (530),Haripur(Sub-District) / Kangra(District) / Himachal Pradesh(State),00365400,010330,N,,,,
2370,8977,Kuthara (97),कुठाड़ा (97),Fatehpur(Sub-District) / Kangra(District) / Himachal Pradesh(State),00230500,008977,N,,,,
2371,9480,Kutharna (23),कुठारना (23),Dareeni(Sub-District) / Kangra(District) / Himachal Pradesh(State),00282000,009480,N,,,,
2372,12066,Kuthar Thathi (859),कुठार थाथी (859),Baijnath(Sub-District) / Kangra(District) / Himachal Pradesh(State),00538900,012066,N,,,,
2373,9219,Kuthehr (267),कुठेहड (267),Kotla(Sub-District) / Kangra(District) / Himachal Pradesh(State),00254600,009219,N,,,,
2374,10611,Kuthehra (8),कुठेहड़ा (8),Jaswan(Sub-District) / Kangra(District) / Himachal Pradesh(State),00393500,010611,N,,,,
2375,8599,Kuther (174),कुठेड (174),Nurpur(Sub-District) / Kangra(District) / Himachal Pradesh(State),00192700,008599,N,,,,
2376,9439,Kuther (298),कुठेहड़ (298),Shahpur(Sub-District) / Kangra(District) / Himachal Pradesh(State),00276600,009439,N,,,,
2377,9130,Kuthera (43),कुठेहड़ा (43),Jawali(Sub-District) / Kangra(District) / Himachal Pradesh(State),00245700,009130,N,,,,
